rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
2182,1556882045,3,https://www.ad.nl/dordrecht/politie-waarschuwt-foutparkeerders-bij-kinderdijk~a3706ac1/,Somme-Leuze
2183,1556882173,4,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Amersfoort
2184,1556882231,3,https://www.ad.nl/binnenland/verdachte-moord-miranda-zitman-werkte-als-beveiliger-in-kliniek-michael-p~a6229662/,Zwolle
2185,1556882246,2,https://www.ad.nl/binnenland/basisscholieren-in-arme-wijken-massaal-op-achterstand~a41b70ed/,Houten
2186,1556882285,2,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Bergen op Zoom
2187,1556882320,3,https://www.ad.nl/binnenland/als-we-wachten-gaan-we-het-niet-halen~a3ccbf29/,'s-Heerenhoek
2188,1556882386,4,https://www.ad.nl/sport/we-zijn-maar-een-stipje-in-het-heelal-dus-een-voetbalwedstrijd-is-niet-zo-belangrijk~a2a3ff52/,Julianadorp
2189,1556882459,2,https://www.ad.nl/rotterdam/meiden-uit-kopschopfilmpje-opgepakt-en-weer-vrij~a55a637f/,Spijkenisse
2190,1556882751,4,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,Amsterdam
2191,1556882841,4,https://www.ad.nl/show/vlaamse-radiopresentator-christophe-lambrecht-48-overleden~a53ca426/,Groningen
2192,1556882849,4,https://www.ad.nl/europees-voetbal/live-liverpool-na-gini-double-gokken-op-verlenging-of-doordrukken~a6232198/,Eindhoven
2193,1556882873,4,https://www.ad.nl/binnenland/anne-marie-van-veen-1972-2019-wilde-de-tabaksindustrie-vernietigen~a8397e2e/,Schiedam
2194,1556882905,3,https://www.ad.nl/politiek/de-hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Zwolle
2195,1556882933,2,https://www.ad.nl/tennis/live-bertens-wil-historie-schrijven-finale-in-madrid-begonnen~a9fb5ddc/,Bakel
2196,1556882952,4,https://www.ad.nl/utrecht/burgemeester-brand-gemeentehuis-woudenberg-raakt-hele-dorp~a6ebaaf1/,Rotterdam
2197,1556882962,4,https://www.ad.nl/politiek/rutte-handenweigeraars-gele-hesjes-waren-onbeleefd~ae69031b/,Spijkenisse
2198,1556883001,1,https://www.ad.nl/auto/ook-dit-grote-duitse-automerk-zet-nu-maximaal-in-op-waterstof~a101b53e/,Amsterdam
2199,1556883057,3,https://www.ad.nl/ad-werkt/van-belastingdienst-naar-baan-in-de-zorg-vier-vrouwen-over-hun-overstap~af15a67d/,Anna Paulowna
2200,1556883123,1,https://www.ad.nl/binnenland/anne-marie-van-veen-1972-2019-wilde-de-tabaksindustrie-vernietigen~a8397e2e/,Amsterdam
2201,1556883153,2,https://www.ad.nl/utrecht/ouders-vermoorde-laura-korsman-in-andere-ruimte-dan-verdachte-tijdens-zitting-hun-leven-is-ontwricht~aec2e54d/,Rijssen
2202,1556883222,1,https://www.ad.nl/economie/pensioenen-korten-maar-we-bulken-van-het-geld~a6d7c91e/,No City
2203,1556883256,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Boven-Hardinxveld
2204,1556883302,1,https://www.ad.nl/binnenland/honderden-biologische-boeren-houden-zich-niet-aan-regels-en-richtlijnen~a3212bb2/,Rotterdam
2205,1556883481,3,https://www.ad.nl/ad-werkt/geef-geen-geld-uit-aan-uitjes-laat-werknemers-gamen~a744e105/,Amsterdam
2206,1556883527,1,https://www.ad.nl/binnenland/honderden-biologische-producten-blijken-niet-biologisch-te-zijn~a3212bb2/,Den Helder
2207,1556883669,1,https://www.ad.nl/nederlands-voetbal/ajax-gaat-ook-onderuit-op-de-beurs~a9b864a9/,Bilthoven
2208,1556883782,2,https://www.ad.nl/buitenland/timmermans-ziet-salaris-in-europa-bijna-verdubbelen~af0d3827/,Schiedam
2209,1556883917,3,https://www.ad.nl/tennis/live-bertens-wil-historie-schrijven-finale-in-madrid-begonnen~a9fb5ddc/,Numansdorp
2210,1556883936,3,https://www.ad.nl/wonen/huiseigenaren-zien-overwaarde-stijgen-opeethypotheek-komt-terug~a8801430/,Gouda
2211,1556883979,1,https://www.ad.nl/gezond/kom-je-niet-verder-met-de-psycholoog-probeer-dan-de-filosoof~a3b909db/,Drachten
2212,1556883985,4,https://www.ad.nl/tilburg/eritreeer-verdacht-van-verkrachting-het-is-opgelost-we-gaan-trouwen~aa981c30/,Rotterdam
2213,1556884046,4,https://www.ad.nl/buitenland/oberschoppers-armin-en-arash-n-in-hoger-beroep-tegen-hun-straf~ae1d6771/,Antwerp
2214,1556884056,1,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Naha
2215,1556884172,1,https://www.ad.nl/binnenland/politie-pakt-27-jarige-hagenaar-op-voor-moorden-in-den-haag-en-brunssummerheide~a8233639/,Teteringen
2216,1556884248,4,https://www.ad.nl/formule-1/verstappen-knokt-zich-naar-tweede-podium-van-seizoen-zege-hamilton~a2a8cb3c/,Noordwijk-Binnen
2217,1556884390,1,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Eemnes
2218,1556884645,1,https://www.ad.nl/dossier-halve-finales-cl/in-de-wijk-van-wijnaldum-als-je-het-hier-redt-schop-je-het-ver~a39de033/,Amsterdam
2219,1556884662,1,https://www.ad.nl/dossier-thijs-h/arnold-35-en-ilona-29-leefden-naast-thijs-h-ik-sprak-hem-nog-aan-op-zijn-rare-gedrag~a5507588/,Roosendaal
2220,1556884724,3,https://www.ad.nl/reizen/in-bangkok-gestrande-nederlanders-woedend-niemand-vertelt-ons-iets~a89350cf/,Voorthuizen
2221,1556884735,2,https://www.ad.nl/binnenland/basisscholieren-in-achterstandswijken-massaal-op-achterstand~a41b70ed/,Rotterdam
2222,1556884767,1,https://www.ad.nl/dossier-halve-finales-cl/klopp-gooit-17-jarige-belofte-voor-de-leeuwen-tegen-barca~ae0eb5b2/,Amsterdam
2223,1556884782,4,https://www.ad.nl/wetenschap/monnik-vond-kaak-van-uitgestorven-mensensoort-in-grot-op-3000-meter-hoogte-fantastisch~a3fdaae9/,Zierikzee
2224,1556884787,4,https://www.ad.nl/politiek/advies-laat-zorgverlener-zelf-uitdokteren-hoe-gezondheidszorg-beter-kan~a4b6d95e/,Almelo
2225,1556884822,2,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,The Hague
2226,1556884826,1,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Amsterdam
2227,1556884934,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,Sleeuwijk
2228,1556884966,3,https://www.ad.nl/breda/nepflitsbus-in-breda-binnen-een-dag-beklad-met-graffiti~af2d4d18/,Veenendaal
2229,1556884976,3,https://www.ad.nl/dossier-thijs-h/moordverdachte-thijs-h-zat-in-sociaal-isolement-en-ondernam-zelfmoordpoging~a3d9d20a/,Amsterdam
2230,1556884995,1,https://www.ad.nl/auto/supersportwagen-rijdt-1-000-kilometer-met-volle-accu~a1d585a2/,Barendrecht
2231,1556885025,4,https://www.ad.nl/tech/poetin-ondertekent-wet-voor-onafhankelijk-russisch-internet~a7ea4831/,Zwijndrecht
2232,1556885124,4,https://www.ad.nl/binnenland/als-mark-27-had-gedaan-wat-hij-van-plan-was-had-zijn-buurman-waarschijnlijk-niet-meer-geleefd~a0b7de26/,Heerlen
2233,1556885156,4,https://www.ad.nl/waterweg/bomenridders-schiedam-niet-akkoord-met-kap-van-72-bomen~aa914765/,Leiden
2234,1556885353,4,https://www.ad.nl/buitenland/politieke-leiders-australie-worden-het-eens-homo-s-gaan-niet-naar-de-hel~adf764f9/,Lathum
2235,1556885474,4,https://www.ad.nl/binnenland/activisten-boxtel-doen-aangifte-van-vernieling-auto-s-zeker-zestig-demonstranten-in-de-cel~a3d51efc/,Roden
2236,1556885526,4,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-uitlaten-hond-doodgestoken-op-heide-bij-heerlen~a8689b91/,The Hague
2237,1556885602,4,https://www.ad.nl/utrecht/marieke-ontdekte-magnoliahemel-in-doorn-opeens-voelde-ik-tranen~a30ce9c4/,Delft
2238,1556885712,3,https://www.ad.nl/utrecht/winkeldief-duwt-man-van-stationstrap-utrecht~a9e29d00/,The Hague
2239,1556885714,4,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Amsterdam
2240,1556885788,1,https://www.ad.nl/den-haag/twee-verdachten-aangehouden-na-dreigende-situatie-in-bioscoopzaal-in-den-haag~ae961cdb/,Almkerk
2241,1556885879,4,https://www.ad.nl/show/zeg-maar-dag-tegen-de-zwakste-schakel-met-ijskonijn-bridget~abd2b53f/,Nijmegen
2242,1556886019,1,https://www.ad.nl/dordrecht/studenten-gebruiken-spijkerbroeken-om-oude-dordtse-hal-te-isoleren~a9b91a03/,Kyiv
2243,1556886020,1,https://www.ad.nl/show/all-together-now-levert-kijkcijfers-in~a902a3ba/,Utrecht
2244,1556886175,1,https://www.ad.nl/tech/fbi-haalt-nieuwssite-over-darkweb-deep-dot-web-offline~ae3f4ecc/,Groesbeek
2245,1556886230,1,https://www.ad.nl/show/prins-harry-annuleert-bezoek-aan-amsterdam~aefcbecb/,The Hague
2246,1556886235,4,https://www.ad.nl/show/tv-kijkers-verdeeld-over-superbitch-bridget-bij-vernieuwde-zwakste-schakel~a9e3cb09/,Oss
2247,1556886279,4,https://www.ad.nl/tennis/live-bertens-op-stoom-na-eerste-setwinst~a9fb5ddc/,Weert
2248,1556886308,1,https://www.ad.nl/binnenland/verkoopfraude-schuldenaars-krijgen-energiecontract-aangesmeerd~ae1d46cb/,Dordrecht
2249,1556886473,2,https://www.ad.nl/den-haag/bloem-is-een-wijze-hond-met-geschiedenis~a06d577a/,Ridderkerk
2250,1556886493,1,https://www.ad.nl/nijmegen/voor-derde-keer-in-een-week-rijdt-vrachtwagen-zich-vast-op-waalbrug-ik-volgde-mijn-gps~ab15c08b/,Amsterdam
2251,1556886520,3,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Voorburg
2252,1556886596,1,https://www.ad.nl/tennis/live-wint-bertens-het-wta-toernooi-in-madrid~a9fb5ddc/,Schiedam
2253,1556886637,3,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Soest
2254,1556886696,1,https://www.ad.nl/buitenland/tipgever-moordzaak-julie-23-ik-voel-dat-ik-iets-nobels-heb-gedaan~ab6c562e/,Leiden
2255,1556886757,1,https://www.ad.nl/boxtel/boer-en-eigenaar-boos-en-geschrokken-van-actie-dierenactivisten-in-boxtel-schandalig~a103da3e/,Alphen aan den Rijn
2256,1556886767,2,https://www.ad.nl/binnenland/begin-mei-en-in-limburg-ligt-er-sneeuw-br~a8b614fd/,Zwolle
2257,1556886782,1,https://www.ad.nl/rotterdam/tattoo-bob-al-vijftig-jaar-op-katendrecht~ab43c95f/,Nieuw-Lekkerland
2258,1556886801,1,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,The Hague
2259,1556886879,2,https://www.ad.nl/buitenlands-voetbal/casillas-maakt-het-goed-na-hartaanval~a3462a9d/,Deventer
2260,1556886963,1,https://www.ad.nl/rotterdam/zonnige-start-bevrijdingsfestival-ondanks-irritatie-over-afgepakte-boterhammen~a80e58bc/,Delft
2261,1556886965,1,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,Vleuten
2262,1556887064,2,https://www.ad.nl/rotterdam/lonely-planet-rotterdam-is-een-schatkamer-voor-reizigers~af93ecd8/,Rijssen
2263,1556887108,1,https://www.ad.nl/andere-sporten/genoeg-gewacht-rico-verhoeven-eist-een-gevecht-met-badr-hari-in-december~ad608099/,Schiedam
2264,1556887261,4,https://www.ad.nl/westland/video-van-vernietiging-honderden-wietplanten-in-maasdijk-gaat-viral~a3ea89e6/,Amsterdam
2265,1556887298,4,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Amsterdam
2266,1556887366,1,https://www.ad.nl/koken-en-eten/wat-eten-we-vandaag-tom-kha-kung~a557287c/,Amsterdam
2267,1556887405,3,https://www.ad.nl/sterren/de-matthijs-van-nieuwkerk-van-engeland-verdient-zes-keer-zoveel~a0a60a43/,Vlaardingen
2268,1556887508,3,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Utrecht
2269,1556887584,1,https://www.ad.nl/economie/bedrijven-behandelen-klant-met-dementie-slecht~a66385f1/,Almere Stad
2270,1556887604,3,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Rotterdam
2271,1556887648,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,Amsterdam
2272,1556887704,4,https://www.ad.nl/show/zanger-dotan-maakt-comeback-na-trollenschandaal~a9435a22/,Utrecht
2273,1556887752,3,https://www.ad.nl/show/er-is-nog-steeds-niemand-die-anouk-live-aankan~a171d743/,Drachten
2274,1556887792,3,https://www.ad.nl/economie/ook-nederlandse-shell-bestuurder-genoemd-in-corruptiezaak~a0700f6c/,Schiedam
2275,1556887821,2,https://www.ad.nl/utrecht/geld-staatsbosbeheer-is-op-ruiters-aan-de-slag-met-onderhoud-ruiterpaden~ab9c64544/,Eindhoven
2276,1556887851,2,https://www.ad.nl/binnenland/agent-beschrijft-vondst-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,'s-Hertogenbosch
2277,1556888161,4,https://www.ad.nl/politiek/minister-wees-voorzichtig-met-kalmeringspillen-tijdens-examens~aba6677d/,Nieuw-Lekkerland
2278,1556888211,4,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Sint Jansteen
2279,1556888248,3,https://www.ad.nl/economie/ook-telfort-verdwijnt-uit-de-winkelstraat~a7298486/,Etten
2280,1556888383,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Hooglanderveen
2281,1556888387,4,https://www.ad.nl/politiek/de-hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Boven-Hardinxveld
2282,1556888456,1,https://www.ad.nl/auto/hoe-snel-moet-je-rijden-in-een-cabrio-om-droog-te-blijven~aa6aaafe/,Utrecht
2283,1556888485,4,https://www.ad.nl/boxtel/live-gemeente-boxtel-bezetting-varkensboerderij-wordt-beeindigd~a945b4a8/,Schiedam
2284,1556888541,4,https://www.ad.nl/binnenland/nieuwe-strategie-rutte-valt-kamergeleerde-baudet-aan~a78873b7/,No City
2285,1556888554,4,https://www.ad.nl/politiek/grapperhaus-pedo-handboek-gaat-niet-over-de-grens-van-de-wet~a077564b/,The Hague
2286,1556888570,3,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Groningen
2287,1556888576,4,https://www.ad.nl/sport/zeker-382-nepalezen-dood-bij-bouw-stadions-qatar~a36cf07a/,Amsterdam
2288,1556888681,1,https://www.ad.nl/show/hazes-imitator-lesley-williams-49-uit-andijk-plots-overleden~aea916eb/,Doorn
2289,1556888779,4,https://www.ad.nl/buitenland/pakistaanse-troepen-doden-aanvallers-luxehotel~af12932b/,Athens
2290,1556889098,3,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Amsterdam
2291,1556889172,4,https://www.ad.nl/home/anne-faber-en-julie-van-espen-twee-zaken-met-veel-overeenkomsten~acf99dfb/,Spijkenisse
2292,1556889287,4,https://www.ad.nl/binnenland/ruim-20-000-examenklachten-helft-over-havo-wiskunde-a~a2682b4e/,The Hague
2293,1556889306,3,https://www.ad.nl/buitenland/trollenleger-stuurde-65-000-tweets-met-nepnieuws-over-mh17-ramp-br~afc61fc5/,Haarlem
2294,1556889698,1,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Maarssen
2295,1556889734,2,https://www.ad.nl/binnenland/honderden-botoxtandartsen-spuiten-op-plekken-waar-ze-dat-niet-mogen~ab5c1c07/,Rotterdam
2296,1556889781,3,https://www.ad.nl/boxtel/vrees-dat-varkens-moeten-worden-geruimd-na-actie-in-boxtel-dit-mag-nooit-meer-gebeuren~a493cf90/,Capelle aan den IJssel
2297,1556889850,4,https://www.ad.nl/binnenland/bibberen-tijdens-4-en-5-mei-en-zelfs-kans-op-natte-sneeuw~a3270db4/,Enschede
2298,1556889880,4,https://www.ad.nl/show/ron-brandsteder-maakt-debuut-op-npo-radio-1~a113af57/,Maarssen
2299,1556890005,3,https://www.ad.nl/binnenland/ns-baby-die-op-spoor-terechtkwam-gleed-bij-instappen-uit-kinderwagen~ae32c4d34/,Schiedam
2300,1556890060,3,https://www.ad.nl/buitenland/erdogan-wil-nieuwe-verkiezingen-istanboel~a712d877/,Middelburg
2301,1556890073,4,https://www.ad.nl/waterweg/windmolens-langs-t-scheur-in-vlaardingen-een-stapje-dichterbij~aa5c228a/,Orly
2302,1556890085,1,https://www.ad.nl/show/zus-meg-markle-reageert-op-geboorte-van-haar-neefje-archie~ad44803d/,Rotterdam
2303,1556890094,1,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Best
2304,1556890147,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,Almelo
2305,1556890152,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,Dinxperlo
2306,1556890163,4,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Nijverdal
2307,1556890338,1,https://www.ad.nl/tennis/stephens-strikt-nederlandse-tenniscoach-groeneveld~ae4fd30a/,Utrecht
2308,1556890357,1,https://www.ad.nl/buitenland/immense-tornado-in-roemenie-bus-de-lucht-in-twaalf-gewonden~aaa7b4eb/,Horst
2309,1556890509,4,https://www.ad.nl/amersfoort/soest-legaliseert-vier-vakantiewoningen-het-jachthuis~a12b7d55/,Groningen
2310,1556890563,4,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Etten
2311,1556890601,1,https://www.ad.nl/binnenland/doorrijder-breda-gaf-zich-aan-uit-schaamte-hij-kon-het-niet-langer-voor-zich-houden~ad304d86/,Utrecht
2312,1556890636,4,https://www.ad.nl/europees-voetbal/chelsea-wint-na-strafschoppen-van-eintracht-frankfurt-en-zorgt-voor-londense-europa-league-finale~a528b1e91/,Apeldoorn
2313,1556890640,4,https://www.ad.nl/binnenland/treinverkeer-en-ov-grote-steden-plat-op-28-mei~a8530fd4/,Apeldoorn
2314,1556890793,4,https://www.ad.nl/dossier-formule-1/nieuwe-nabeschouwing-formule-1-doornbos-en-kamphues-crashen-in-de-keuken~acb2ca6f/,Heemskerk
2315,1556890927,1,https://www.ad.nl/dossier-ajax/ajax-ziet-bekerfinale-niet-als-tussendoortje-willen-zondag-eerste-prijs-pakken~a5b51191/,Utrecht
2316,1556890956,1,https://www.ad.nl/tennis/bertens-schrijft-tennisgeschiedenis-met-toernooiwinst-in-madrid~a9fb5ddc/,Ermelo
2317,1556890998,3,https://www.ad.nl/binnenland/balie-jihadist-wil-in-de-cel-blijven-om-uitzetting-te-voorkomen~aa91f02d/,Rodenrijs
2318,1556891140,1,https://www.ad.nl/show/teen-mom-ster-jenelle-evans-verliest-voogdij-over-zoon~acd03486/,Schoonhoven
2319,1556891195,1,https://www.ad.nl/binnenland/raad-voor-de-rechtspraak-wil-geen-jeugd-tbs-kinderen-kunnen-nog-wezenlijk-veranderen~a4349fee/,Amsterdam
2320,1556891330,4,https://www.ad.nl/buitenland/cruiseschip-in-quarantaine-300-mensen-vast-in-cariben-na-geval-van-mazelen~a547efdd/,Sleeuwijk
2321,1556891344,4,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,Lelystad
2322,1556891355,1,https://www.ad.nl/ad-werkt/politie-zoekt-komende-zeven-jaar-17-000-nieuwe-agenten~a8a0628b/,Schiedam
2323,1556891451,4,https://www.ad.nl/economie/extreem-dure-benzine-jaagt-automobilist-duitsland-in~ae656c3b/,Zoetermeer
2324,1556891517,1,https://www.ad.nl/politiek/schreijer-pierik-ik-heb-alle-bonnen-weggegooid-zo-zat-was-ik-het~ac0ce80d/,Rotterdam
2325,1556891947,1,https://www.ad.nl/show/thaise-grotjongens-krijgen-ieder-21-jaarsalarissen-voor-netflix-miniserie~a661eec5/,Apeldoorn
2326,1556892006,1,https://www.ad.nl/politiek/marktwerking-in-de-zorg-is-doorgeslagen~acd16e4e/,Amersfoort
2327,1556892023,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,Wehl
2328,1556892315,1,https://www.ad.nl/utrecht/2000-lopers-utrecht-marathon-verkeerde-kant-op-gestuurd~af80d1d3/,Goes
2329,1556892366,4,https://www.ad.nl/rotterdam/wethouder-bokhove-door-het-stof-voor-brief-aan-ouders-gehandicapte-kinderen~a459d51a/,The Hague
2330,1556892458,4,https://www.ad.nl/show/droomhuis-gezocht-koppel-zoekt-authentiek-klushuis-maar-valt-voor-sportkantine~ae75211f/,Breda
2331,1556892477,1,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-op-heide-bij-heerlen-politie-kent-identiteit-slachtoffers~a8689b91/,Leusden
2332,1556892587,2,https://www.ad.nl/buitenland/rutte-en-macron-trekken-samen-op-bij-eu-top-in-roemenie~aafefa3b/,Boekel
2333,1556892617,1,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Amsterdam
2334,1556892655,3,https://www.ad.nl/voorne-putten/dit-is-hoe-voorne-putten-en-goeree-overflakkee-keer-op-keer-met-hun-strand-in-de-prijzen-vallen~ac294f860/,Heiloo
2335,1556892797,4,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Honselersdijk
2336,1556893022,1,https://www.ad.nl/economie/aegon-eist-dat-oliereuzen-bp-en-exxonmobil-groener-worden~a86a8ac8/,Ridderkerk
2337,1556893025,4,https://www.ad.nl/wonen/huiseigenaren-zien-overwaarde-stijgen-opeethypotheek-komt-terug~a8801430/,Amersfoort
2338,1556893063,1,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,Almere Stad
2339,1556893122,4,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Leusden
2340,1556893194,2,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Deventer
2341,1556893258,4,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Veenendaal
2342,1556893376,3,https://www.ad.nl/buitenland/boze-menigte-peru-probeert-man-te-lynchen-14-agenten-gewond~a7f0ca00/,Amersfoort
2343,1556893488,2,https://www.ad.nl/koken-en-eten/een-ongezouten-advies-deze-kruiden-vervangen-zout~a8ff208d/,Kampen
2344,1556893512,1,https://www.ad.nl/rotterdam/zeehavenpolitie-neemt-racemonster-in-beslag-bestuurder-gaat-verplicht-op-cursus~a7eb3091/,Spijkenisse
